SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
324884000213,Kindergartens,幼稚園,LOK SIN TONG LEE YIN YEE KINDERGARTEN,樂善堂李賢義幼稚園,"2/F., YING CHUEN HOUSE, SHUI CHUEN O ESTATE, SHATIN, NEW TERRITORIES",新界沙田水泉澳邨映泉樓二樓,114.19671105,114.19671105,22.37159554,22.37159554,838313.0,838313.0,825838.0,825838.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,27175830,27175830,23475850,23475850,http://presch-cms.pehk.com.hk/website/lst/index.php,http://presch-cms.pehk.com.hk/website/lst/index.php,N.A.,N.A.
324884000212,Kindergartens,幼稚園,LOK SIN TONG LEE YIN YEE KINDERGARTEN,樂善堂李賢義幼稚園,"2/F., YING CHUEN HOUSE, SHUI CHUEN O ESTATE, SHATIN, NEW TERRITORIES",新界沙田水泉澳邨映泉樓二樓,114.19671105,114.19671105,22.37159554,22.37159554,838313.0,838313.0,825836.0,825836.0,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,27175830,27175830,23475850,23475850,N.A.,N.A.,N.A.,N.A.
157600000113,Kindergartens,幼稚園,LOVING HEART LUTHERAN KINDERGARTEN,路德會愛心幼稚園,G/F HOK SAM HOUSE LUNG HANG ESTATE SHATIN NEW TERRITORIES,新界沙田隆亨邨學心樓地下,114.17700059,114.17700059,22.36666609,22.36666609,836281.0,836281.0,825278.0,825278.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26984188,26984188,26976327,26976327,http://www.lovingheart.edu.hk,http://www.lovingheart.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
157600000112,Kindergartens,幼稚園,LOVING HEART LUTHERAN KINDERGARTEN,路德會愛心幼稚園,G/F HOK SAM HOUSE LUNG HANG ESTATE SHATIN NEW TERRITORIES,新界沙田隆亨邨學心樓地下,114.17698991,114.17698991,22.36665616,22.36665616,836279.0,836279.0,825276.0,825276.0,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26984188,26984188,26976327,26976327,http://www.lovingheart.edu.hk,http://www.lovingheart.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
157864000112,Kindergartens,幼稚園,LOK SIN TONG STEPHEN LEUNG KINDERGARTEN,樂善堂梁泳釗幼稚園,G/F FAI SHING HOUSE MAY SHING COURT SHATIN NEW TERRITORIES,新界沙田美城苑暉誠閣地下,114.1755402,114.1755402,22.37984525,22.37984525,836130.0,836130.0,826737.0,826737.0,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26970877,26970877,26024743,26024743,N.A.,N.A.,NOT APPLICABLE,不適用
315656000312,Kindergartens,幼稚園,LING YAN SCHOOL,靈恩學校,1/F ANDES PLAZA 323 QUEEN'S ROAD WEST HONG KONG,香港皇后大道西３２３號安達中心１樓,114.14178564,114.14178564,22.2870574,22.2870574,832652.0,832652.0,816463.0,816463.0,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,28583339,28583339,25471318,25471318,http://www.lingyan.edu.hk,http://www.lingyan.edu.hk,NOT APPLICABLE,不適用
600890000112,Kindergartens,幼稚園,BUDDHIST MR. & MRS. CHAN CHART MAN KINDERGARTEN,佛教陳策文伉儷幼稚園,KINDERGARTEN TAK LONG ESTATE NO.28 SHING KAI ROAD KOWLOON,九龍承啟道２８號德朗邨幼稚園,114.20354639,114.20354639,22.3297605,22.3297605,839015.0,839015.0,821191.0,821191.0,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,27951008,27951008,27951365,27951365,N.A.,N.A.,BUDDHISM,佛教
315656000311,Kindergartens,幼稚園,LING YAN SCHOOL,靈恩學校,1/F ANDES PLAZA 323 QUEEN'S ROAD WEST HONG KONG,香港皇后大道西３２３號安達中心１樓,114.14178564,114.14178564,22.28706643,22.28706643,832652.0,832652.0,816464.0,816464.0,CO-ED,男女,A.M.,上午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,28583339,28583339,25471318,25471318,http://www.lingyan.edu.hk,http://www.lingyan.edu.hk,NOT APPLICABLE,不適用
596442000112,Kindergartens,幼稚園,THE CHURCH OF CHRIST IN CHINA TUEN MUN CHURCH NO. 2 KINDERGARTEN,中華基督教會屯門堂幼稚園二校,1/F 29 TSENG CHOI STREET TUEN MUN NEW TERRITORIES,新界屯門井財街２９號１樓,113.9772355,113.9772355,22.39979689,22.39979689,815711.0,815711.0,828960.0,828960.0,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24594477,24594477,26131947,26131947,N.A.,N.A.,PROTESTANTISM / CHRISTIANITY,基督教
535818000312,Kindergartens,幼稚園,ANFIELD INTERNATIONAL KINDERGARTEN,安菲爾國際幼稚園,G/F PASSAGE AT 1/F & INTERNAL STAIRCASE OF BLOCK A G/F & 1/F OF BLOCK B NO.5 CUMBERLAND ROAD KOWLOON TONG KOWLOON,九龍九龍塘金巴倫道５號Ａ座地下１樓通道及內置樓梯Ｂ座地下及１樓,114.17623664,114.17623664,22.32767121,22.32767121,836202.0,836202.0,820959.0,820959.0,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,27943668,27943668,25493878,25493878,http://www.anfield.com.hk,http://www.anfield.com.hk,N.A.,N.A.
535818000313,Kindergartens,幼稚園,ANFIELD INTERNATIONAL KINDERGARTEN,安菲爾國際幼稚園,G/F PASSAGE AT 1/F & INTERNAL STAIRCASE OF BLOCK A G/F & 1/F OF BLOCK B NO.5 CUMBERLAND ROAD KOWLOON TONG KOWLOON,九龍九龍塘金巴倫道５號Ａ座地下１樓通道及內置樓梯Ｂ座地下及１樓,114.17625411,114.17625411,22.32766579,22.32766579,836204.0,836204.0,820959.0,820959.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,27943668,27943668,25493878,25493878,http://www.anfield.com.hk,http://www.anfield.com.hk,N.A.,N.A.
535818000311,Kindergartens,幼稚園,ANFIELD INTERNATIONAL KINDERGARTEN,安菲爾國際幼稚園,G/F PASSAGE AT 1/F & INTERNAL STAIRCASE OF BLOCK A G/F & 1/F OF BLOCK B NO.5 CUMBERLAND ROAD KOWLOON TONG KOWLOON,九龍九龍塘金巴倫道５號Ａ座地下１樓通道及內置樓梯Ｂ座地下及１樓,114.17625217,114.17625217,22.32766399,22.32766399,836203.0,836203.0,820959.0,820959.0,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,27943668,27943668,25493878,25493878,http://www.anfield.com.hk,http://www.anfield.com.hk,N.A.,N.A.
519863000312,Kindergartens,幼稚園,KINGSTON INTERNATIONAL KINDERGARTEN,京斯敦國際幼稚園,G/F & 1/F 12 CUMBERLAND ROAD KOWLOON TONG KOWLOON,九龍九龍塘金巴倫道１２號地下及１樓,114.1774956,114.1774956,22.33122114,22.33122114,836332.0,836332.0,821353.0,821353.0,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,23379049,23379049,23377382,23377382,N.A.,N.A.,NOT APPLICABLE,不適用
528153000113,Kindergartens,幼稚園,KWAI SHING RHENISH CHURCH KINDERGARTEN,葵盛禮賢會幼稚園,NO G1 G/F SHING KWOK HOUSE KWAI SHING EAST ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌葵盛東邨盛國樓地下Ｇ１室,114.12579587,114.12579587,22.36436429,22.36436429,831007.0,831007.0,825024.0,825024.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24061029,24061029,24077827,24077827,N.A.,N.A.,PROTESTANTISM / CHRISTIANITY,基督教
518247000111,Kindergartens,幼稚園,MUSLIM COMMUNITY KINDERGARTEN,穆斯林幼稚園,G/F 40 OI KWAN ROAD WAN CHAI HONG KONG,香港灣仔愛群道４０號地下,114.17887027,114.17887027,22.27746731,22.27746731,836473.0,836473.0,815400.0,815400.0,CO-ED,男女,A.M.,上午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,28910552,28910552,21160763,21160763,N.A.,N.A.,ISLAM,伊斯蘭教
325830000113,Kindergartens,幼稚園,SHAM SHUI PO TAK SHIN KINDERGARTEN,深水埗德善幼稚園,1/F 200 TUNG CHAU STREET SHAM SHUI PO KOWLOON,九龍通州街２００號一樓,114.16035104,114.16035104,22.32659393,22.32659393,834565.0,834565.0,820840.0,820840.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,27283997,27283997,27083872,27083872,N.A.,N.A.,NOT APPLICABLE,不適用
325830000112,Kindergartens,幼稚園,SHAM SHUI PO TAK SHIN KINDERGARTEN,深水埗德善幼稚園,1/F 200 TUNG CHAU STREET SHAM SHUI PO KOWLOON,九龍通州街２００號一樓,114.16034328,114.16034328,22.32660115,22.32660115,834564.0,834564.0,820841.0,820841.0,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,27283997,27283997,27083872,27083872,N.A.,N.A.,NOT APPLICABLE,不適用
518247000112,Kindergartens,幼稚園,MUSLIM COMMUNITY KINDERGARTEN,穆斯林幼稚園,G/F 40 OI KWAN ROAD WAN CHAI HONG KONG,香港灣仔愛群道４０號地下,114.17878973,114.17878973,22.27747273,22.27747273,836465.0,836465.0,815401.0,815401.0,CO-ED,男女,P.M.,下午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,28910552,28910552,21160763,21160763,N.A.,N.A.,ISLAM,伊斯蘭教
231010000212,Kindergartens,幼稚園,SUN ISLAND ENGLISH KINDERGARTEN (YUEN LONG BRANCH),太陽島英文幼稚園(元朗分校),"SHOP L3, LEVEL 3, YOHO MALL II, 8 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",新界元朗朗日路８號形點II3樓L3號舖,114.03493279,114.03493279,22.44543967,22.44543967,821657.0,821657.0,834008.0,834008.0,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24773277,24773277,28343322,28343322,N.A.,N.A.,N.A.,N.A.
231010000213,Kindergartens,幼稚園,SUN ISLAND ENGLISH KINDERGARTEN (YUEN LONG BRANCH),太陽島英文幼稚園(元朗分校),"SHOP L3, LEVEL 3, YOHO MALL II, 8 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",新界元朗朗日路８號形點II3樓L3號舖,114.03493279,114.03493279,22.44543967,22.44543967,821657.0,821657.0,834008.0,834008.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24773277,24773277,28343322,28343322,N.A.,N.A.,N.A.,N.A.
231010000211,Kindergartens,幼稚園,SUN ISLAND ENGLISH KINDERGARTEN (YUEN LONG BRANCH),太陽島英文幼稚園(元朗分校),"SHOP L3, LEVEL 3, YOHO MALL II, 8 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",新界元朗朗日路８號形點II3樓L3號舖,114.03494249,114.03494249,22.44544871,22.44544871,821658.0,821658.0,834009.0,834009.0,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24773277,24773277,28343322,28343322,http://www.sunisland.com.hk/chi/campus-yl.php,http://www.sunisland.com.hk/chi/campus-yl.php,N.A.,N.A.
158488000113,Kindergartens,幼稚園,PO LEUNG KUK FIONA CHEUNG SUM YU KINDERGARTEN,保良局張心瑜幼稚園,UNITS NO 208-214 FU CHING HOUSE TAI WO HAU ESTATE TSUEN WAN NT,新界荃灣大窩口邨富靜樓２０８－２１４號,114.12444857,114.12444857,22.36870935,22.36870935,830868.0,830868.0,825505.0,825505.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24800662,24800662,24269579,24269579,https://www.plkkgs.edu.hk/plkfcsykg,https://www.plkkgs.edu.hk/plkfcsykg,NOT APPLICABLE,不適用
543357000111,Kindergartens,幼稚園,SHAU KEI WAN METHODIST KINDERGARTEN,筲箕灣循道衞理幼稚園,G/F OI YUK HOUSE OI TUNG ESTATE SHAU KEI WAN HONG KONG,香港筲箕灣愛東邨愛旭樓地下,114.22709503,114.22709503,22.28156126,22.28156126,841443.0,841443.0,815854.0,815854.0,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,31562523,31562523,31561421,31561421,http://www.skwmk.edu.hk,http://www.skwmk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
316504000111,Kindergartens,幼稚園,A-ONE KINDERGARTEN,第一幼稚園,"KAM HON HOUSE, GR FLOOR, CHOI HUNG ESTATE, KOWLOON",九龍彩虹邨金漢樓地下,114.20638019,114.20638019,22.33632253,22.33632253,839307.0,839307.0,821918.0,821918.0,CO-ED,男女,A.M.,上午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23204880,23204880,23204880,23204880,N.A.,N.A.,NOT APPLICABLE,不適用
158593000111,Kindergartens,幼稚園,TAI PING KINDERGARTEN,太平幼稚園,"UNIT NO.111-115, G/F., PING YEE HOUSE, TAI PING ESTATE, SHEUNG SHUI, NEW TERRITORIES",新界上水太平邨平易樓地下,114.12617393,114.12617393,22.49714479,22.49714479,831051.0,831051.0,839727.0,839727.0,CO-ED,男女,A.M.,上午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,26733199,26733199,26734561,26734561,http://www.taiping.edu.hk,http://www.taiping.edu.hk,TAOISM,道教
158593000112,Kindergartens,幼稚園,TAI PING KINDERGARTEN,太平幼稚園,"UNIT NO.111-115, G/F., PING YEE HOUSE, TAI PING ESTATE, SHEUNG SHUI, NEW TERRITORIES",新界上水太平邨平易樓地下,114.12615838,114.12615838,22.49715472,22.49715472,831049.0,831049.0,839728.0,839728.0,CO-ED,男女,P.M.,下午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,26733199,26733199,26734561,26734561,http://www.taiping.edu.hk,http://www.taiping.edu.hk,TAOISM,道教
316504000112,Kindergartens,幼稚園,A-ONE KINDERGARTEN,第一幼稚園,"KAM HON HOUSE, GR FLOOR, CHOI HUNG ESTATE, KOWLOON",九龍彩虹邨金漢樓地下,114.20632971,114.20632971,22.33630447,22.33630447,839302.0,839302.0,821916.0,821916.0,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23204880,23204880,23204880,23204880,N.A.,N.A.,NOT APPLICABLE,不適用
548278000213,Kindergartens,幼稚園,LEI YUE MUN METHODIST KINDERGARTEN,鯉魚門循道衞理幼稚園,G/F LEI HING HOUSE LEI YUE MUN ESTATE KWUN TONG KOWLOON,九龍觀塘鯉魚門邨鯉興樓地下,114.23987906,114.23987906,22.29424934,22.29424934,842760.0,842760.0,817260.0,817260.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,34177010,34177010,34177013,34177013,http://www.lymmkg.edu.hk,http://www.lymmkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
548278000212,Kindergartens,幼稚園,LEI YUE MUN METHODIST KINDERGARTEN,鯉魚門循道衞理幼稚園,G/F LEI HING HOUSE LEI YUE MUN ESTATE KWUN TONG KOWLOON,九龍觀塘鯉魚門邨鯉興樓地下,114.23987906,114.23987906,22.29424483,22.29424483,842760.0,842760.0,817259.0,817259.0,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,34177010,34177010,34177013,34177013,http://www.lymmkg.edu.hk,http://www.lymmkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
513423000112,Kindergartens,幼稚園,RHENISH MISSION SCHOOL,禮賢會學校,G/F-4/F EMMANUEL HOUSE 86A BONHAM ROAD HONG KONG,香港般咸道８６號Ａ來恩樓地下至四樓,114.14074823,114.14074823,22.28363486,22.28363486,832552.0,832552.0,816087.0,816087.0,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,25470608,25470608,35210760,35210760,http://www.rhenish.edu.hk,http://www.rhenish.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
570885000111,Kindergartens,幼稚園,YUEN LONG CHURCH (CCC) CHAN KWONG NO. 2 KINDERGARTEN,中華基督教會元朗堂真光幼稚園二校,NO 9 PING SHUN STREET YUEN LONG NEW TERRITORIES,新界元朗屏信街９號,114.02452277,114.02452277,22.44699816,22.44699816,820585.0,820585.0,834181.0,834181.0,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24765623,24765623,24758718,24758718,http://www.chankwong.edu.hk,http://www.chankwong.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
570885000113,Kindergartens,幼稚園,YUEN LONG CHURCH (CCC) CHAN KWONG NO. 2 KINDERGARTEN,中華基督教會元朗堂真光幼稚園二校,NO 9 PING SHUN STREET YUEN LONG NEW TERRITORIES,新界元朗屏信街９號,114.02454908,114.02454908,22.44692143,22.44692143,820588.0,820588.0,834173.0,834173.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24765623,24765623,24758718,24758718,http://www.chankwong.edu.hk,http://www.chankwong.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
570885000112,Kindergartens,幼稚園,YUEN LONG CHURCH (CCC) CHAN KWONG NO. 2 KINDERGARTEN,中華基督教會元朗堂真光幼稚園二校,NO 9 PING SHUN STREET YUEN LONG NEW TERRITORIES,新界元朗屏信街９號,114.02458019,114.02458019,22.44690701,22.44690701,820591.0,820591.0,834171.0,834171.0,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24765623,24765623,24758718,24758718,http://www.chankwong.edu.hk,http://www.chankwong.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
524204000112,Kindergartens,幼稚園,HHCKLA BUDDHIST LAM WONG MING WAI KINDERGARTEN,香海正覺蓮社佛教林黃明慧幼稚園,G/F WING B & C TSZ SUM HOUSE TIN TSZ ESTATE TIN SHUI WAI NEW TERRITORIES,新界天水圍天慈邨慈心樓Ｂ及Ｃ翼地下,114.00805752,114.00805752,22.45232418,22.45232418,818891.0,818891.0,834773.0,834773.0,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24466222,24466222,24466828,24466828,http://www.blwmwk.edu.hk,http://www.blwmwk.edu.hk,BUDDHISM,佛教
532169000112,Kindergartens,幼稚園,ST. ANTONIUS KINDERGARTEN,聖安當幼稚園,1/F 1 YAU TONG ROAD KWUN TONG KOWLOON (EXCLUDING MUSIC ROOM & ASSEMBLY HALL),九龍觀塘油塘道１號１樓（不包括音樂室及禮堂）,114.23691357,114.23691357,22.30132415,22.30132415,842454.0,842454.0,818043.0,818043.0,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23490221,23490221,23490201,23490201,http://www.stakg.edu.hk,http://www.stakg.edu.hk,CATHOLICISM,天主教
552739000112,Kindergartens,幼稚園,SUN ISLAND ENGLISH KINDERGARTEN (BELCHER BRANCH),太陽島英文幼稚園(卑路乍街分校),G/F ENTRANCE & 1-3/F KA MING BUILDING 56 BELCHER'S STREET WESTERN DISTRICT HONG KONG,香港西環卑路乍街５６號嘉明大廈地下入口及１至３樓,114.12895883,114.12895883,22.28259238,22.28259238,831330.0,831330.0,815968.0,815968.0,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,28187074,28187074,28343322,28343322,http://www.sunisland.edu.hk,http://www.sunisland.edu.hk,NOT APPLICABLE,不適用
524204000111,Kindergartens,幼稚園,HHCKLA BUDDHIST LAM WONG MING WAI KINDERGARTEN,香海正覺蓮社佛教林黃明慧幼稚園,G/F WING B & C TSZ SUM HOUSE TIN TSZ ESTATE TIN SHUI WAI NEW TERRITORIES,新界天水圍天慈邨慈心樓Ｂ及Ｃ翼地下,114.00801574,114.00801574,22.45232865,22.45232865,818887.0,818887.0,834773.0,834773.0,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24466222,24466222,24466828,24466828,http://www.blwmwk.edu.hk,http://www.blwmwk.edu.hk,BUDDHISM,佛教
532169000111,Kindergartens,幼稚園,ST. ANTONIUS KINDERGARTEN,聖安當幼稚園,1/F 1 YAU TONG ROAD KWUN TONG KOWLOON (EXCLUDING MUSIC ROOM & ASSEMBLY HALL),九龍觀塘油塘道１號１樓（不包括音樂室及禮堂）,114.23690386,114.23690386,22.30131964,22.30131964,842453.0,842453.0,818043.0,818043.0,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23490221,23490221,23490201,23490201,http://www.stakg.edu.hk,http://www.stakg.edu.hk,CATHOLICISM,天主教
552739000111,Kindergartens,幼稚園,SUN ISLAND ENGLISH KINDERGARTEN (BELCHER BRANCH),太陽島英文幼稚園(卑路乍街分校),G/F ENTRANCE & 1-3/F KA MING BUILDING 56 BELCHER'S STREET WESTERN DISTRICT HONG KONG,香港西環卑路乍街５６號嘉明大廈地下入口及１至３樓,114.12893941,114.12893941,22.2826294,22.2826294,831328.0,831328.0,815973.0,815973.0,CO-ED,男女,A.M.,上午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,28187074,28187074,28343322,28343322,http://www.sunisland.edu.hk,http://www.sunisland.edu.hk,NOT APPLICABLE,不適用
325414000111,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS LAI TANG YUEN-KAW KINDERGARTEN,東華三院黎鄧潤球幼稚園,G/F COMMERCIAL CENTRE TIN MA COURT MA CHAI HANG (HOS) WONG TAI SIN KOWLOON,黃大仙天馬苑商場下層,114.1866305,114.1866305,22.34293711,22.34293711,837273.0,837273.0,822650.0,822650.0,CO-ED,男女,A.M.,上午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23274738,23274738,23229801,23229801,http://www.twghltykkg.edu.hk,http://www.twghltykkg.edu.hk,NOT APPLICABLE,不適用
519332000113,Kindergartens,幼稚園,ST. MONICA'S ANGLO-CHINESE KINDERGARTEN (HING TUNG),聖文嘉中英文幼稚園﹝興東﹞,G/F HING FUNG HOUSE HING TUNG ESTATE SHAUKEIWAN HONG KONG (INCLUDING EXTERNAL PLAY AREA),香港筲箕灣興東邨興豐樓地下（包括室外遊戲場）,114.2196226,114.2196226,22.28198242,22.28198242,840673.0,840673.0,815901.0,815901.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,25137775,25137775,29775277,29775277,http://www.stmonicaskg.edu.hk,http://www.stmonicaskg.edu.hk,CATHOLICISM,天主教
325414000112,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS LAI TANG YUEN-KAW KINDERGARTEN,東華三院黎鄧潤球幼稚園,G/F COMMERCIAL CENTRE TIN MA COURT MA CHAI HANG (HOS) WONG TAI SIN KOWLOON,黃大仙天馬苑商場下層,114.1866305,114.1866305,22.34292717,22.34292717,837273.0,837273.0,822649.0,822649.0,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23274738,23274738,23229801,23229801,http://www.twghltykkg.edu.hk,http://www.twghltykkg.edu.hk,NOT APPLICABLE,不適用
325414000113,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS LAI TANG YUEN-KAW KINDERGARTEN,東華三院黎鄧潤球幼稚園,G/F COMMERCIAL CENTRE TIN MA COURT MA CHAI HANG (HOS) WONG TAI SIN KOWLOON,黃大仙天馬苑商場下層,114.18663633,114.18663633,22.34292266,22.34292266,837273.0,837273.0,822648.0,822648.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23274738,23274738,23229801,23229801,http://www.twghltykkg.edu.hk,http://www.twghltykkg.edu.hk,NOT APPLICABLE,不適用
519332000112,Kindergartens,幼稚園,ST. MONICA'S ANGLO-CHINESE KINDERGARTEN (HING TUNG),聖文嘉中英文幼稚園﹝興東﹞,G/F HING FUNG HOUSE HING TUNG ESTATE SHAUKEIWAN HONG KONG (INCLUDING EXTERNAL PLAY AREA),香港筲箕灣興東邨興豐樓地下（包括室外遊戲場）,114.21960223,114.21960223,22.28198243,22.28198243,840671.0,840671.0,815901.0,815901.0,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,25137775,25137775,29775277,29775277,http://www.stmonicaskg.edu.hk,http://www.stmonicaskg.edu.hk,CATHOLICISM,天主教
325708000113,Kindergartens,幼稚園,ST. JAMES CATHOLIC KINDERGARTEN,天主教聖雅各伯幼稚園,8 KA WING STREET YAU TONG KOWLOON,油塘嘉榮街八號,114.23830209,114.23830209,22.29415693,22.29415693,842598.0,842598.0,817250.0,817250.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23489344,23489344,23404585,23404585,http://www.sjck.edu.hk,http://www.sjck.edu.hk,CATHOLICISM,天主教
325708000112,Kindergartens,幼稚園,ST. JAMES CATHOLIC KINDERGARTEN,天主教聖雅各伯幼稚園,8 KA WING STREET YAU TONG KOWLOON,油塘嘉榮街八號,114.23830209,114.23830209,22.29415693,22.29415693,842598.0,842598.0,817250.0,817250.0,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23489344,23489344,23404585,23404585,http://www.sjck.edu.hk,http://www.sjck.edu.hk,CATHOLICISM,天主教
519332000111,Kindergartens,幼稚園,ST. MONICA'S ANGLO-CHINESE KINDERGARTEN (HING TUNG),聖文嘉中英文幼稚園﹝興東﹞,G/F HING FUNG HOUSE HING TUNG ESTATE SHAUKEIWAN HONG KONG (INCLUDING EXTERNAL PLAY AREA),香港筲箕灣興東邨興豐樓地下（包括室外遊戲場）,114.2196226,114.2196226,22.28196798,22.28196798,840673.0,840673.0,815899.0,815899.0,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,25137775,25137775,29775277,29775277,http://www.stmonicaskg.edu.hk,http://www.stmonicaskg.edu.hk,CATHOLICISM,天主教
